448,192,14153,1,0,0:0:0:0:
320,192,14288,1,0,0:0:0:0:
192,192,14288,1,0,0:0:0:0:
448,192,14288,1,0,0:0:0:0:
64,192,14288,1,8,0:0:0:0:
64,192,14423,1,0,0:0:0:0:
192,192,14558,1,8,0:0:0:0:
320,192,14558,1,0,0:0:0:0:
448,192,14693,1,0,0:0:0:0:
320,192,14828,1,0,0:0:0:0:
192,192,14828,1,0,0:0:0:0:
64,192,14828,1,8,0:0:0:0:
192,192,14963,1,8,0:0:0:0:
320,192,14963,1,0,0:0:0:0:
448,192,14963,1,0,0:0:0:0:
320,192,15098,1,0,0:0:0:0:
448,192,15233,1,8,0:0:0:0:
320,192,15233,1,0,0:0:0:0:
192,192,15233,1,0,0:0:0:0:
320,192,15368,1,8,0:0:0:0:
192,192,15368,1,0,0:0:0:0:
64,192,15368,1,0,0:0:0:0:
192,192,15503,1,0,0:0:0:0:
64,192,15503,1,8,0:0:0:0:
64,192,15638,1,0,0:0:0:0:
192,192,15638,1,0,0:0:0:0:
320,192,15638,1,0,0:0:0:0:
448,192,15638,1,8,0:0:0:0:
320,192,15773,1,0,0:0:0:0:
192,192,15840,1,0,0:0:0:0:
64,192,15908,1,0,0:0:0:0:
320,192,15908,1,0,0:0:0:0:
448,192,15908,1,0,0:0:0:0:
192,192,16043,1,0,0:0:0:0:
320,192,16110,1,0,0:0:0:0:
448,192,16178,1,0,0:0:0:0:
192,192,16178,1,0,0:0:0:0:
64,192,16178,1,0,0:0:0:0:
448,192,16313,1,0,0:0:0:0:
448,192,16448,1,8,0:0:0:0:
320,192,16448,1,0,0:0:0:0:
192,192,16583,1,0,0:0:0:0:
320,192,16583,1,0,0:0:0:0:
448,192,16583,1,8,0:0:0:0:
64,192,16718,1,0,0:0:0:0:
192,192,16718,1,0,0:0:0:0:
448,192,16718,1,0,0:0:0:0:
320,192,16718,1,0,0:0:0:0:
64,192,16853,1,0,0:0:0:0:
64,192,16988,1,0,0:0:0:0:
192,192,16988,1,8,0:0:0:0:
64,192,17123,1,0,0:0:0:0:
192,192,17123,1,0,0:0:0:0:
320,192,17123,1,8,0:0:0:0:
64,192,17258,1,0,0:0:0:0:
320,192,17258,1,0,0:0:0:0:
448,192,17258,1,0,0:0:0:0:
192,192,17325,1,0,0:0:0:0:
320,192,17393,1,0,0:0:0:0:
192,192,17460,1,0,0:0:0:0:
64,192,17528,1,0,0:0:0:0:
448,192,17528,1,0,0:0:0:0:
320,192,17528,1,0,0:0:0:0:
192,192,17595,1,0,0:0:0:0:
320,192,17663,1,0,0:0:0:0:
192,192,17730,1,0,0:0:0:0:
64,192,17798,1,0,0:0:0:0:
320,192,17798,1,0,0:0:0:0:
448,192,17798,1,0,0:0:0:0:
192,192,17865,1,0,0:0:0:0:
320,192,17933,1,8,0:0:0:0:
448,192,17933,1,0,0:0:0:0:
448,192,17966,1,0,0:0:0:0:
320,192,17966,1,8,0:0:0:0:
320,192,18000,1,8,0:0:0:0:
448,192,18000,1,0,0:0:0:0:
448,192,18034,1,0,0:0:0:0:
320,192,18034,1,8,0:0:0:0:
64,192,18068,1,0,0:0:0:0:
192,192,18068,1,0,0:0:0:0:
320,192,18068,1,8,0:0:0:0:
192,192,18135,1,0,0:0:0:0:
320,192,18203,1,0,0:0:0:0:
448,192,18270,1,0,0:0:0:0:
64,192,18338,128,0,20498:0:0:0:0:
192,192,18338,128,8,20498:0:0:0:0:
64,192,18338,128,0,20498:0:0:0:0:
320,192,18473,1,0,0:0:0:0:
448,192,18608,1,0,0:0:0:0:
64,192,18608,1,0,0:0:0:0:
320,192,18608,1,0,0:0:0:0:
192,192,18743,1,0,0:0:0:0:
448,192,18878,1,0,0:0:0:0:
320,192,18878,1,0,0:0:0:0:
192,192,19013,1,0,0:0:0:0:
64,192,19148,1,0,0:0:0:0:
320,192,19148,1,0,0:0:0:0:
448,192,19148,1,0,0:0:0:0:
192,192,19283,1,0,0:0:0:0:
448,192,19418,1,0,0:0:0:0:
64,192,19418,1,0,0:0:0:0:
448,192,19553,1,0,0:0:0:0:
320,192,19688,1,0,0:0:0:0:
448,192,19688,1,0,0:0:0:0:
192,192,19688,1,0,0:0:0:0:
320,192,19823,1,0,0:0:0:0:
320,192,19958,1,0,0:0:0:0:
64,192,19958,1,0,0:0:0:0:
448,192,20093,1,0,0:0:0:0:
448,192,20228,1,0,0:0:0:0:
320,192,20228,1,0,0:0:0:0:
64,192,20228,1,0,0:0:0:0:
320,192,20363,1,0,0:0:0:0:
192,192,20363,1,0,0:0:0:0:
320,192,20498,128,8,22658:0:0:0:0:
448,192,20498,128,0,22658:0:0:0:0:
192,192,20633,1,0,0:0:0:0:
64,192,20768,1,0,0:0:0:0:
448,192,20768,1,0,0:0:0:0:
192,192,20768,1,0,0:0:0:0:
320,192,20903,1,0,0:0:0:0:
64,192,21038,1,0,0:0:0:0:
192,192,21038,1,0,0:0:0:0:
320,192,21173,1,0,0:0:0:0:
448,192,21308,1,0,0:0:0:0:
192,192,21308,1,0,0:0:0:0:
64,192,21308,1,0,0:0:0:0:
320,192,21443,1,0,0:0:0:0:
64,192,21578,1,0,0:0:0:0:
448,192,21578,1,0,0:0:0:0:
64,192,21713,1,0,0:0:0:0:
192,192,21848,1,0,0:0:0:0:
64,192,21848,1,0,0:0:0:0:
448,192,21848,1,0,0:0:0:0:
192,192,22118,1,0,0:0:0:0:
448,192,22118,1,0,0:0:0:0:
64,192,22118,1,0,0:0:0:0:
320,192,22320,1,0,0:0:0:0:
192,192,22320,1,0,0:0:0:0:
64,192,22320,1,0,0:0:0:0:
192,192,22523,1,0,0:0:0:0:
448,192,22523,1,0,0:0:0:0:
64,192,22523,1,0,0:0:0:0:
192,192,22658,128,0,24818:0:0:0:0:
64,192,22658,128,0,24818:0:0:0:0:
320,192,22658,128,0,24818:0:0:0:0:
448,192,22658,128,0,24818:0:0:0:0:
320,192,22793,1,0,0:0:0:0:
448,192,22928,1,8,0:0:0:0:
320,192,22928,1,0,0:0:0:0:
192,192,22928,1,0,0:0:0:0:
64,192,22928,1,0,0:0:0:0:
192,192,23063,1,0,0:0:0:0:
448,192,23198,1,0,0:0:0:0:
64,192,23198,1,0,0:0:0:0:
320,192,23333,1,0,0:0:0:0:
64,192,23468,1,0,0:0:0:0:
192,192,23468,1,0,0:0:0:0:
320,192,23468,1,8,0:0:0:0:
448,192,23468,1,0,0:0:0:0:
64,192,23603,1,0,0:0:0:0:
192,192,23603,1,0,0:0:0:0:
448,192,23603,1,0,0:0:0:0:
320,192,23603,1,8,0:0:0:0:
192,192,23738,1,0,0:0:0:0:
448,192,23873,1,0,0:0:0:0:
320,192,23940,1,0,0:0:0:0:
192,192,24008,1,0,0:0:0:0:
64,192,24008,1,0,0:0:0:0:
448,192,24008,1,0,0:0:0:0:
192,192,24143,1,0,0:0:0:0:
320,192,24278,1,0,0:0:0:0:
448,192,24278,1,0,0:0:0:0:
64,192,24278,1,0,0:0:0:0:
192,192,24413,1,0,0:0:0:0:
64,192,24480,1,0,0:0:0:0:
448,192,24548,1,0,0:0:0:0:
320,192,24548,1,0,0:0:0:0:
64,192,24683,1,0,0:0:0:0:
192,192,24750,1,0,0:0:0:0:
320,192,24818,1,8,0:0:0:0:
448,192,24818,1,0,0:0:0:0:
448,192,24953,1,0,0:0:0:0:
192,192,25088,1,8,0:0:0:0:
320,192,25088,1,0,0:0:0:0:
448,192,25088,1,0,0:0:0:0:
448,192,25223,1,0,0:0:0:0:
192,192,25358,1,8,0:0:0:0:
64,192,25358,1,0,0:0:0:0:
320,192,25358,1,0,0:0:0:0:
64,192,25493,1,0,0:0:0:0:
320,192,25628,1,8,0:0:0:0:
192,192,25628,1,0,0:0:0:0:
64,192,25628,1,0,0:0:0:0:
448,192,25628,1,0,0:0:0:0:
64,192,25763,1,0,0:0:0:0:
320,192,25898,1,0,0:0:0:0:
448,192,25898,1,0,0:0:0:0:
64,192,26033,1,0,0:0:0:0:
192,192,26100,1,0,0:0:0:0:
320,192,26168,1,0,0:0:0:0:
448,192,26168,1,0,0:0:0:0:
192,192,26168,1,8,0:0:0:0:
192,192,26303,1,0,0:0:0:0:
64,192,26370,1,0,0:0:0:0:
320,192,26438,1,0,0:0:0:0:
448,192,26438,1,0,0:0:0:0:
192,192,26438,1,8,0:0:0:0:
192,192,26505,1,0,0:0:0:0:
64,192,26573,1,0,0:0:0:0:
448,192,26640,1,0,0:0:0:0:
320,192,26708,1,0,0:0:0:0:
192,192,26708,1,0,0:0:0:0:
64,192,26708,1,0,0:0:0:0:
448,192,26708,1,8,0:0:0:0:
64,192,26775,1,0,0:0:0:0:
448,192,26843,1,0,0:0:0:0:
320,192,26910,1,0,0:0:0:0:
192,192,26978,1,0,0:0:0:0:
64,192,26978,1,0,0:0:0:0:
448,192,26978,1,0,0:0:0:0:
320,192,27518,1,0,0:0:0:0:
192,192,28058,1,0,0:0:0:0:
64,192,28598,1,0,0:0:0:0:
448,192,29138,1,0,0:0:0:0:
320,192,29138,1,0,0:0:0:0:
64,192,29678,1,0,0:0:0:0:
320,192,30218,1,0,0:0:0:0:
320,192,30420,1,0,0:0:0:0:
320,192,30623,1,0,0:0:0:0:
448,192,30758,1,0,0:0:0:0:
320,192,30893,1,0,0:0:0:0:
192,192,31028,1,0,0:0:0:0:
64,192,31163,1,0,0:0:0:0:
192,192,31298,1,0,0:0:0:0:
320,192,31298,1,0,0:0:0:0:
448,192,31298,1,0,0:0:0:0:
64,192,31838,1,0,0:0:0:0:
192,192,32108,1,0,0:0:0:0:
448,192,32378,1,0,0:0:0:0:
192,192,32648,1,0,0:0:0:0:
320,192,32918,1,0,0:0:0:0:
64,192,33188,1,0,0:0:0:0:
448,192,33458,1,0,0:0:0:0:
320,192,33458,1,0,0:0:0:0:
64,192,33728,1,0,0:0:0:0:
192,192,33998,1,0,0:0:0:0:
64,192,34268,1,0,0:0:0:0:
448,192,34538,1,0,0:0:0:0:
64,192,35078,1,0,0:0:0:0:
320,192,35483,1,0,0:0:0:0:
448,192,35483,1,8,0:0:0:0:
320,192,35550,1,0,0:0:0:0:
448,192,35550,1,8,0:0:0:0:
320,192,35618,1,0,0:0:0:0:
448,192,35618,1,8,0:0:0:0:
64,192,35618,1,0,0:0:0:0:
192,192,35888,1,0,0:0:0:0:
320,192,36158,1,0,0:0:0:0:
448,192,36428,1,0,0:0:0:0:
64,192,36698,1,0,0:0:0:0:
320,192,36788,1,0,0:0:0:0:
64,192,36878,1,0,0:0:0:0:
320,192,36968,1,0,0:0:0:0:
448,192,37238,1,0,0:0:0:0:
320,192,37440,1,0,0:0:0:0:
192,192,37643,1,0,0:0:0:0:
64,192,37778,1,0,0:0:0:0:
320,192,37778,1,0,0:0:0:0:
448,192,37778,1,0,0:0:0:0:
192,192,38048,1,0,0:0:0:0:
64,192,38318,1,0,0:0:0:0:
448,192,38588,1,0,0:0:0:0:
64,192,38858,1,0,0:0:0:0:
192,192,39128,1,0,0:0:0:0:
320,192,39398,1,0,0:0:0:0:
448,192,39668,1,0,0:0:0:0:
64,192,39938,1,0,0:0:0:0:
192,192,39938,1,0,0:0:0:0:
448,192,40478,1,0,0:0:0:0:
320,192,40680,1,0,0:0:0:0:
192,192,40883,1,0,0:0:0:0:
64,192,40883,1,8,0:0:0:0:
192,192,40950,1,0,0:0:0:0:
64,192,40950,1,8,0:0:0:0:
64,192,41018,1,0,0:0:0:0:
320,192,41018,1,0,0:0:0:0:
448,192,41018,1,0,0:0:0:0:
64,192,41558,1,0,0:0:0:0:
192,192,41558,1,0,0:0:0:0:
448,192,41558,1,0,0:0:0:0:
192,192,42098,1,0,0:0:0:0:
320,192,42098,1,0,0:0:0:0:
448,192,42098,1,0,0:0:0:0:
64,192,42638,1,0,0:0:0:0:
192,192,42638,1,0,0:0:0:0:
320,192,42638,1,0,0:0:0:0:
320,192,42908,1,0,0:0:0:0:
448,192,42908,1,0,0:0:0:0:
64,192,42908,1,0,0:0:0:0:
64,192,43178,128,0,43448:0:0:0:0:
192,192,43448,128,0,43718:0:0:0:0:
320,192,43448,1,0,0:0:0:0:
448,192,43448,1,0,0:0:0:0:
320,192,43718,128,0,43988:0:0:0:0:
64,192,43718,1,0,0:0:0:0:
448,192,43718,1,0,0:0:0:0:
448,192,43988,128,0,44258:0:0:0:0:
64,192,43988,1,0,0:0:0:0:
192,192,43988,1,0,0:0:0:0:
192,192,44123,1,0,0:0:0:0:
64,192,44190,1,0,0:0:0:0:
192,192,44258,1,0,0:0:0:0:
320,192,44258,1,0,0:0:0:0:
448,192,44393,1,0,0:0:0:0:
192,192,44528,1,0,0:0:0:0:
64,192,44528,1,0,0:0:0:0:
320,192,44663,1,0,0:0:0:0:
448,192,44798,1,0,0:0:0:0:
64,192,44798,1,0,0:0:0:0:
192,192,44933,1,0,0:0:0:0:
320,192,45068,1,0,0:0:0:0:
448,192,45068,1,0,0:0:0:0:
64,192,45203,1,0,0:0:0:0:
64,192,45338,1,0,0:0:0:0:
448,192,45338,1,0,0:0:0:0:
320,192,45405,1,0,0:0:0:0:
192,192,45473,1,0,0:0:0:0:
64,192,45540,1,0,0:0:0:0:
192,192,45608,1,0,0:0:0:0:
320,192,45608,1,0,0:0:0:0:
448,192,45675,1,0,0:0:0:0:
320,192,45743,1,0,0:0:0:0:
192,192,45810,1,0,0:0:0:0:
64,192,45878,1,0,0:0:0:0:
448,192,45878,1,0,0:0:0:0:
320,192,45945,1,8,0:0:0:0:
192,192,45945,1,0,0:0:0:0:
192,192,46013,1,0,0:0:0:0:
320,192,46013,1,8,0:0:0:0:
64,192,46013,1,0,0:0:0:0:
64,192,46046,1,0,0:0:0:0:
192,192,46046,1,0,0:0:0:0:
320,192,46046,1,8,0:0:0:0:
320,192,46080,1,8,0:0:0:0:
192,192,46080,1,0,0:0:0:0:
64,192,46080,1,0,0:0:0:0:
64,192,46114,1,0,0:0:0:0:
192,192,46114,1,0,0:0:0:0:
320,192,46114,1,8,0:0:0:0:
192,192,46148,1,0,0:0:0:0:
320,192,46148,1,8,0:0:0:0:
64,192,46148,1,0,0:0:0:0:
320,192,46215,1,8,0:0:0:0:
448,192,46215,1,0,0:0:0:0:
320,192,46283,1,8,0:0:0:0:
448,192,46283,1,0,0:0:0:0:
320,192,46350,1,8,0:0:0:0:
448,192,46350,1,0,0:0:0:0:
192,192,46418,1,0,0:0:0:0:
320,192,46418,1,0,0:0:0:0:
448,192,46418,1,0,0:0:0:0:
64,192,46418,1,0,0:0:0:0:
64,192,46688,128,0,46823:0:0:0:0:
448,192,46958,128,0,47093:0:0:0:0:
320,192,47228,128,0,47363:0:0:0:0:
192,192,47498,128,0,47633:0:0:0:0:
192,192,47768,128,0,47903:0:0:0:0:
64,192,48038,128,0,48173:0:0:0:0:
64,192,48308,128,0,48443:0:0:0:0:
320,192,48578,128,0,48713:0:0:0:0:
448,192,48848,128,0,48983:0:0:0:0:
64,192,49118,128,0,49253:0:0:0:0:
64,192,49388,128,0,49523:0:0:0:0:
448,192,49658,128,0,49793:0:0:0:0:
320,192,49928,128,0,50063:0:0:0:0:
192,192,50198,128,0,50333:0:0:0:0:
64,192,50468,128,0,50603:0:0:0:0:
320,192,50738,128,0,50873:0:0:0:0:
320,192,51008,128,0,51143:0:0:0:0:
448,192,51278,128,0,51413:0:0:0:0:
448,192,51548,128,0,51683:0:0:0:0:
192,192,51818,128,0,51953:0:0:0:0:
320,192,52088,128,0,52223:0:0:0:0:
448,192,52358,128,0,52493:0:0:0:0:
192,192,52628,128,0,52763:0:0:0:0:
64,192,52898,128,0,53033:0:0:0:0:
320,192,53168,128,0,53303:0:0:0:0:
192,192,53438,128,0,53573:0:0:0:0:
448,192,53708,128,0,53843:0:0:0:0:
64,192,53978,128,0,54113:0:0:0:0:
192,192,54248,128,0,54383:0:0:0:0:
320,192,54248,1,8,0:0:0:0:
448,192,54248,1,0,0:0:0:0:
320,192,54315,1,8,0:0:0:0:
448,192,54315,1,0,0:0:0:0:
320,192,54383,1,8,0:0:0:0:
448,192,54383,1,0,0:0:0:0:
320,192,54450,1,8,0:0:0:0:
448,192,54450,1,0,0:0:0:0:
64,192,54518,128,0,54653:0:0:0:0:
320,192,54518,1,8,0:0:0:0:
448,192,54518,1,0,0:0:0:0:
320,192,54585,1,8,0:0:0:0:
448,192,54585,1,0,0:0:0:0:
448,192,54653,1,0,0:0:0:0:
320,192,54653,1,8,0:0:0:0:
448,192,54720,1,0,0:0:0:0:
320,192,54720,1,8,0:0:0:0:
192,192,54788,128,0,54923:0:0:0:0:
448,192,54788,1,0,0:0:0:0:
320,192,54788,1,8,0:0:0:0:
448,192,54855,1,0,0:0:0:0:
320,192,54855,1,8,0:0:0:0:
320,192,54923,1,8,0:0:0:0:
448,192,54923,1,0,0:0:0:0:
320,192,54990,1,8,0:0:0:0:
448,192,54990,1,0,0:0:0:0:
448,192,55058,128,0,55193:0:0:0:0:
64,192,55058,1,0,0:0:0:0:
192,192,55058,1,0,0:0:0:0:
64,192,55328,128,0,55463:0:0:0:0:
448,192,55598,128,0,55733:0:0:0:0:
320,192,55868,128,0,56003:0:0:0:0:
192,192,56138,128,0,56273:0:0:0:0:
192,192,56408,128,0,56543:0:0:0:0:
64,192,56678,128,0,56813:0:0:0:0:
64,192,56948,128,0,57083:0:0:0:0:
320,192,57218,128,0,57353:0:0:0:0:
448,192,57488,128,0,57623:0:0:0:0:
64,192,57758,128,0,57893:0:0:0:0:
64,192,58028,128,0,58163:0:0:0:0:
448,192,58298,128,0,58433:0:0:0:0:
320,192,58568,128,0,58703:0:0:0:0:
192,192,58838,128,0,58973:0:0:0:0:
64,192,59108,128,0,59243:0:0:0:0:
320,192,59378,128,0,59513:0:0:0:0:
320,192,59648,128,0,59783:0:0:0:0:
448,192,59918,128,0,60053:0:0:0:0:
448,192,60188,128,0,60323:0:0:0:0:
192,192,60458,128,0,60593:0:0:0:0:
320,192,60728,128,0,60863:0:0:0:0:
448,192,60998,128,0,61133:0:0:0:0:
192,192,61268,128,0,61403:0:0:0:0:
64,192,61538,128,0,61673:0:0:0:0:
192,192,61673,128,0,61808:0:0:0:0:
320,192,61808,128,0,61943:0:0:0:0:
448,192,61943,128,0,62078:0:0:0:0:
64,192,62078,128,0,62213:0:0:0:0:
320,192,62213,128,0,62348:0:0:0:0:
192,192,62348,128,0,62483:0:0:0:0:
448,192,62483,128,0,62618:0:0:0:0:
64,192,62618,128,0,62753:0:0:0:0:
192,192,62753,128,0,62888:0:0:0:0:
320,192,62888,128,0,63023:0:0:0:0:
448,192,63023,128,0,63158:0:0:0:0:
64,192,63158,128,0,63293:0:0:0:0:
320,192,63293,132,0,63428:0:0:0:0:
192,192,63428,128,0,63563:0:0:0:0:
64,192,63563,128,0,63698:0:0:0:0:
320,192,63698,5,0,0:0:0:0:
448,192,63698,1,8,0:0:0:0:
192,192,63765,1,0,0:0:0:0:
64,192,63833,1,0,0:0:0:0:
320,192,63900,1,0,0:0:0:0:
448,192,63900,1,8,0:0:0:0:
192,192,63968,1,0,0:0:0:0:
64,192,64035,1,0,0:0:0:0:
448,192,64103,1,8,0:0:0:0:
320,192,64103,1,0,0:0:0:0:
192,192,64170,1,8,0:0:0:0:
64,192,64170,1,0,0:0:0:0:
320,192,64238,1,0,0:0:0:0:
448,192,64238,1,8,0:0:0:0:
64,192,64305,1,0,0:0:0:0:
192,192,64373,1,0,0:0:0:0:
320,192,64440,1,0,0:0:0:0:
320,192,64508,1,0,0:0:0:0:
448,192,64508,1,8,0:0:0:0:
192,192,64575,1,0,0:0:0:0:
320,192,64643,1,0,0:0:0:0:
448,192,64643,1,8,0:0:0:0:
64,192,64710,1,0,0:0:0:0:
192,192,64778,1,8,0:0:0:0:
64,192,64778,1,0,0:0:0:0:
320,192,64845,1,0,0:0:0:0:
448,192,64913,1,0,0:0:0:0:
192,192,64980,1,8,0:0:0:0:
64,192,64980,1,0,0:0:0:0:
320,192,65048,1,0,0:0:0:0:
448,192,65115,1,0,0:0:0:0:
64,192,65183,1,0,0:0:0:0:
192,192,65183,1,8,0:0:0:0:
320,192,65250,1,8,0:0:0:0:
448,192,65250,1,0,0:0:0:0:
192,192,65318,1,8,0:0:0:0:
64,192,65318,1,0,0:0:0:0:
448,192,65385,1,0,0:0:0:0:
320,192,65453,1,0,0:0:0:0:
